client_id,cutoff_date,target_next_recurring_merchant
U007098,2026-01-01,streaming
U007099,2026-01-01,software
U007101,2026-01-01,software
U007102,2026-01-01,insurance
U007103,2026-01-01,none
U007105,2026-01-01,insurance
U007106,2026-01-01,streaming
U007108,2026-01-01,none
U007109,2026-01-01,music
U007110,2026-01-01,streaming
U007111,2026-01-01,software
U007113,2026-01-01,software
U007114,2026-01-01,gym
U007115,2026-01-01,none
U007116,2026-01-01,none
U007117,2026-01-01,software
U007120,2026-01-01,software
U007122,2026-01-01,mobile
U007124,2026-01-01,cloud
U007127,2026-01-01,none
U007129,2026-01-01,software
U007131,2026-01-01,mobile
U007132,2026-01-01,gym
U007133,2026-01-01,software
U007134,2026-01-01,cloud
U007136,2026-01-01,none
U007137,2026-01-01,none
U007138,2026-01-01,streaming
U007140,2026-01-01,mobile
U007141,2026-01-01,none
U007142,2026-01-01,none
U007143,2026-01-01,none
U007144,2026-01-01,software
U007145,2026-01-01,streaming
U007148,2026-01-01,none
U007149,2026-01-01,gym
U007150,2026-01-01,software
U007151,2026-01-01,cloud
U007152,2026-01-01,software
U007154,2026-01-01,none
U007155,2026-01-01,none
U007158,2026-01-01,software
U007160,2026-01-01,mobile
U007162,2026-01-01,none
U007164,2026-01-01,none
U007165,2026-01-01,streaming
U007166,2026-01-01,insurance
U007169,2026-01-01,cloud
U007170,2026-01-01,software
U007171,2026-01-01,mobile
U007172,2026-01-01,none
U007173,2026-01-01,cloud
U007174,2026-01-01,software
U007179,2026-01-01,mobile
U007180,2026-01-01,gym
U007181,2026-01-01,none
U007186,2026-01-01,streaming
U007187,2026-01-01,music
U007188,2026-01-01,software
U007189,2026-01-01,cloud
U007190,2026-01-01,music
U007192,2026-01-01,cloud
U007193,2026-01-01,software
U007194,2026-01-01,insurance
U007196,2026-01-01,insurance
U007198,2026-01-01,insurance
U007200,2026-01-01,mobile
U007201,2026-01-01,none
U007203,2026-01-01,none
U007205,2026-01-01,music
U007206,2026-01-01,none
U007207,2026-01-01,insurance
U007208,2026-01-01,music
U007210,2026-01-01,streaming
U007211,2026-01-01,mobile
U007214,2026-01-01,streaming
U007215,2026-01-01,music
U007216,2026-01-01,cloud
U007217,2026-01-01,mobile
U007218,2026-01-01,none
U007219,2026-01-01,music
U007220,2026-01-01,software
U007221,2026-01-01,gym
U007222,2026-01-01,none
U007223,2026-01-01,streaming
U007225,2026-01-01,mobile
U007226,2026-01-01,none
U007227,2026-01-01,none
U007228,2026-01-01,gym
U007229,2026-01-01,software
U007233,2026-01-01,none
U007234,2026-01-01,none
U007235,2026-01-01,gym
U007236,2026-01-01,cloud
U007238,2026-01-01,music
U007239,2026-01-01,software
U007240,2026-01-01,insurance
U007242,2026-01-01,cloud
U007244,2026-01-01,none
U007245,2026-01-01,none
U007246,2026-01-01,insurance
U007247,2026-01-01,music
U007248,2026-01-01,music
U007250,2026-01-01,none
U007251,2026-01-01,software
U007253,2026-01-01,cloud
U007254,2026-01-01,none
U007255,2026-01-01,gym
U007256,2026-01-01,none
U007257,2026-01-01,none
U007258,2026-01-01,gym
U007259,2026-01-01,streaming
U007260,2026-01-01,none
U007261,2026-01-01,none
U007263,2026-01-01,music
U007264,2026-01-01,mobile
U007265,2026-01-01,insurance
U007266,2026-01-01,music
U007268,2026-01-01,insurance
U007269,2026-01-01,insurance
U007270,2026-01-01,mobile
U007271,2026-01-01,none
U007272,2026-01-01,gym
U007273,2026-01-01,none
U007274,2026-01-01,none
U007275,2026-01-01,none
U007276,2026-01-01,none
U007278,2026-01-01,mobile
U007279,2026-01-01,mobile
U007280,2026-01-01,mobile
U007281,2026-01-01,mobile
U007283,2026-01-01,music
U007284,2026-01-01,music
U007285,2026-01-01,cloud
U007288,2026-01-01,gym
U007289,2026-01-01,none
U007291,2026-01-01,mobile
U007293,2026-01-01,insurance
U007294,2026-01-01,music
U007295,2026-01-01,gym
U007296,2026-01-01,cloud
U007297,2026-01-01,none
U007298,2026-01-01,gym
U007299,2026-01-01,none
U007300,2026-01-01,cloud
U007301,2026-01-01,none
U007303,2026-01-01,none
U007304,2026-01-01,streaming
U007305,2026-01-01,insurance
U007306,2026-01-01,none
U007307,2026-01-01,gym
U007312,2026-01-01,software
U007313,2026-01-01,none
U007314,2026-01-01,insurance
U007315,2026-01-01,none
U007316,2026-01-01,music
U007317,2026-01-01,gym
U007319,2026-01-01,none
U007320,2026-01-01,insurance
U007321,2026-01-01,none
U007322,2026-01-01,none
U007324,2026-01-01,none
U007325,2026-01-01,cloud
U007327,2026-01-01,cloud
U007329,2026-01-01,music
U007331,2026-01-01,gym
U007333,2026-01-01,none
U007335,2026-01-01,music
U007336,2026-01-01,insurance
U007337,2026-01-01,streaming
U007339,2026-01-01,insurance
U007341,2026-01-01,mobile
U007342,2026-01-01,streaming
U007343,2026-01-01,mobile
U007344,2026-01-01,streaming
U007345,2026-01-01,none
U007346,2026-01-01,insurance
U007348,2026-01-01,streaming
U007349,2026-01-01,none
U007350,2026-01-01,none
U007351,2026-01-01,insurance
U007352,2026-01-01,none
U007354,2026-01-01,none
U007355,2026-01-01,gym
U007356,2026-01-01,software
U007359,2026-01-01,gym
U007360,2026-01-01,music
U007361,2026-01-01,none
U007362,2026-01-01,streaming
U007363,2026-01-01,software
U007365,2026-01-01,cloud
U007367,2026-01-01,none
U007368,2026-01-01,none
U007371,2026-01-01,none
U007372,2026-01-01,music
U007374,2026-01-01,insurance
U007375,2026-01-01,gym
U007376,2026-01-01,insurance
U007377,2026-01-01,software
U007378,2026-01-01,none
U007379,2026-01-01,software
U007380,2026-01-01,none
U007381,2026-01-01,mobile
U007383,2026-01-01,insurance
U007384,2026-01-01,cloud
U007385,2026-01-01,none
U007386,2026-01-01,none
U007389,2026-01-01,cloud
U007391,2026-01-01,gym
U007392,2026-01-01,none
U007397,2026-01-01,none
U007400,2026-01-01,none
U007402,2026-01-01,none
U007403,2026-01-01,mobile
U007404,2026-01-01,music
U007405,2026-01-01,software
U007406,2026-01-01,none
U007407,2026-01-01,insurance
U007408,2026-01-01,streaming
U007410,2026-01-01,none
U007411,2026-01-01,streaming
U007412,2026-01-01,none
U007413,2026-01-01,mobile
U007414,2026-01-01,software
U007415,2026-01-01,insurance
U007416,2026-01-01,mobile
U007417,2026-01-01,none
U007418,2026-01-01,streaming
U007419,2026-01-01,none
U007420,2026-01-01,none
U007422,2026-01-01,insurance
U007424,2026-01-01,gym
U007425,2026-01-01,mobile
U007426,2026-01-01,mobile
U007427,2026-01-01,music
U007429,2026-01-01,none
U007430,2026-01-01,insurance
U007431,2026-01-01,insurance
U007433,2026-01-01,none
U007435,2026-01-01,none
U007437,2026-01-01,software
U007438,2026-01-01,music
U007439,2026-01-01,insurance
U007441,2026-01-01,insurance
U007442,2026-01-01,software
U007443,2026-01-01,streaming
U007445,2026-01-01,insurance
U007446,2026-01-01,cloud
U007447,2026-01-01,none
U007448,2026-01-01,none
U007450,2026-01-01,none
U007452,2026-01-01,none
U007453,2026-01-01,none
U007454,2026-01-01,none
U007455,2026-01-01,none
U007457,2026-01-01,insurance
U007458,2026-01-01,music
U007459,2026-01-01,mobile
U007461,2026-01-01,cloud
U007462,2026-01-01,streaming
U007463,2026-01-01,insurance
U007464,2026-01-01,software
U007465,2026-01-01,none
U007467,2026-01-01,streaming
U007469,2026-01-01,software
U007471,2026-01-01,music
U007472,2026-01-01,streaming
U007473,2026-01-01,none
U007474,2026-01-01,none
U007475,2026-01-01,streaming
U007476,2026-01-01,gym
U007477,2026-01-01,none
U007478,2026-01-01,gym
U007479,2026-01-01,cloud
U007481,2026-01-01,mobile
U007482,2026-01-01,streaming
U007483,2026-01-01,none
U007484,2026-01-01,insurance
U007486,2026-01-01,software
U007487,2026-01-01,software
U007488,2026-01-01,none
U007490,2026-01-01,streaming
U007491,2026-01-01,insurance
U007493,2026-01-01,none
U007494,2026-01-01,insurance
U007496,2026-01-01,mobile
U007498,2026-01-01,none
U007499,2026-01-01,gym
U007500,2026-01-01,none
U007502,2026-01-01,none
U007503,2026-01-01,insurance
U007504,2026-01-01,none
U007506,2026-01-01,insurance
U007507,2026-01-01,music
U007508,2026-01-01,none
U007509,2026-01-01,gym
U007510,2026-01-01,streaming
U007511,2026-01-01,none
U007513,2026-01-01,insurance
U007515,2026-01-01,none
U007519,2026-01-01,none
U007520,2026-01-01,streaming
U007521,2026-01-01,cloud
U007523,2026-01-01,insurance
U007527,2026-01-01,music
U007528,2026-01-01,cloud
U007529,2026-01-01,none
U007531,2026-01-01,insurance
U007532,2026-01-01,mobile
U007533,2026-01-01,insurance
U007534,2026-01-01,none
U007535,2026-01-01,none
U007536,2026-01-01,music
U007537,2026-01-01,cloud
U007540,2026-01-01,software
U007542,2026-01-01,none
U007544,2026-01-01,music
U007545,2026-01-01,insurance
U007548,2026-01-01,streaming
U007549,2026-01-01,none
U007554,2026-01-01,cloud
U007555,2026-01-01,mobile
U007556,2026-01-01,none
U007557,2026-01-01,none
U007559,2026-01-01,cloud
U007561,2026-01-01,music
U007562,2026-01-01,streaming
U007564,2026-01-01,none
U007565,2026-01-01,none
U007567,2026-01-01,cloud
U007569,2026-01-01,gym
U007570,2026-01-01,software
U007571,2026-01-01,music
U007574,2026-01-01,streaming
U007575,2026-01-01,software
U007577,2026-01-01,software
U007578,2026-01-01,none
U007579,2026-01-01,software
U007580,2026-01-01,mobile
U007581,2026-01-01,none
U007585,2026-01-01,none
U007586,2026-01-01,music
U007587,2026-01-01,insurance
U007588,2026-01-01,none
U007589,2026-01-01,insurance
U007590,2026-01-01,music
U007591,2026-01-01,gym
U007592,2026-01-01,none
U007593,2026-01-01,none
U007594,2026-01-01,cloud
U007595,2026-01-01,gym
U007596,2026-01-01,none
U007601,2026-01-01,gym
U007602,2026-01-01,none
U007603,2026-01-01,gym
U007604,2026-01-01,gym
U007605,2026-01-01,none
U007606,2026-01-01,software
U007607,2026-01-01,streaming
U007609,2026-01-01,software
U007610,2026-01-01,none
U007611,2026-01-01,music
U007612,2026-01-01,cloud
U007613,2026-01-01,gym
U007614,2026-01-01,cloud
U007615,2026-01-01,software
U007616,2026-01-01,streaming
U007617,2026-01-01,none
U007618,2026-01-01,streaming
U007619,2026-01-01,cloud
U007620,2026-01-01,insurance
U007621,2026-01-01,cloud
U007622,2026-01-01,software
U007623,2026-01-01,streaming
U007624,2026-01-01,gym
U007625,2026-01-01,cloud
U007626,2026-01-01,mobile
U007627,2026-01-01,none
U007628,2026-01-01,insurance
U007629,2026-01-01,music
U007631,2026-01-01,none
U007633,2026-01-01,mobile
U007635,2026-01-01,none
U007637,2026-01-01,gym
U007640,2026-01-01,none
U007642,2026-01-01,none
U007643,2026-01-01,streaming
U007644,2026-01-01,none
U007645,2026-01-01,none
U007646,2026-01-01,gym
U007648,2026-01-01,gym
U007649,2026-01-01,software
U007651,2026-01-01,music
U007652,2026-01-01,gym
U007654,2026-01-01,insurance
U007656,2026-01-01,gym
U007657,2026-01-01,none
U007658,2026-01-01,none
U007659,2026-01-01,gym
U007661,2026-01-01,none
U007662,2026-01-01,gym
U007663,2026-01-01,music
U007665,2026-01-01,streaming
U007666,2026-01-01,music
U007667,2026-01-01,cloud
U007668,2026-01-01,none
U007669,2026-01-01,mobile
U007670,2026-01-01,cloud
U007671,2026-01-01,none
U007672,2026-01-01,none
U007673,2026-01-01,mobile
U007674,2026-01-01,none
U007677,2026-01-01,cloud
U007679,2026-01-01,streaming
U007681,2026-01-01,none
U007682,2026-01-01,mobile
U007684,2026-01-01,gym
U007685,2026-01-01,none
U007686,2026-01-01,none
U007689,2026-01-01,none
U007690,2026-01-01,streaming
U007691,2026-01-01,none
U007692,2026-01-01,gym
U007694,2026-01-01,software
U007695,2026-01-01,cloud
U007696,2026-01-01,insurance
U007697,2026-01-01,gym
U007698,2026-01-01,mobile
U007700,2026-01-01,none
U007701,2026-01-01,cloud
U007703,2026-01-01,software
U007704,2026-01-01,cloud
U007705,2026-01-01,none
U007706,2026-01-01,none
U007708,2026-01-01,none
U007709,2026-01-01,music
U007710,2026-01-01,none
U007713,2026-01-01,streaming
U007714,2026-01-01,music
U007716,2026-01-01,software
U007717,2026-01-01,none
U007718,2026-01-01,none
U007719,2026-01-01,gym
U007720,2026-01-01,music
U007721,2026-01-01,insurance
U007722,2026-01-01,none
U007723,2026-01-01,insurance
U007724,2026-01-01,gym
U007726,2026-01-01,none
U007727,2026-01-01,insurance
U007728,2026-01-01,none
U007729,2026-01-01,gym
U007730,2026-01-01,software
U007732,2026-01-01,music
U007738,2026-01-01,cloud
U007739,2026-01-01,streaming
U007742,2026-01-01,gym
U007746,2026-01-01,insurance
U007747,2026-01-01,mobile
U007749,2026-01-01,insurance
U007750,2026-01-01,software
U007753,2026-01-01,streaming
U007754,2026-01-01,mobile
U007755,2026-01-01,cloud
U007756,2026-01-01,mobile
U007757,2026-01-01,cloud
U007759,2026-01-01,none
U007760,2026-01-01,none
U007761,2026-01-01,cloud
U007762,2026-01-01,none
U007763,2026-01-01,insurance
U007764,2026-01-01,cloud
U007765,2026-01-01,cloud
U007766,2026-01-01,cloud
U007767,2026-01-01,gym
U007769,2026-01-01,none
U007771,2026-01-01,software
U007772,2026-01-01,none
U007773,2026-01-01,none
U007774,2026-01-01,none
U007775,2026-01-01,software
U007777,2026-01-01,none
U007781,2026-01-01,software
U007786,2026-01-01,none
U007790,2026-01-01,music
U007792,2026-01-01,none
U007793,2026-01-01,software
U007795,2026-01-01,gym
U007796,2026-01-01,mobile
U007797,2026-01-01,software
U007798,2026-01-01,none
U007799,2026-01-01,cloud
U007800,2026-01-01,none
U007802,2026-01-01,insurance
U007803,2026-01-01,none
U007804,2026-01-01,mobile
U007805,2026-01-01,music
U007806,2026-01-01,streaming
U007807,2026-01-01,none
U007809,2026-01-01,mobile
U007810,2026-01-01,software
U007811,2026-01-01,music
U007812,2026-01-01,insurance
U007815,2026-01-01,mobile
U007816,2026-01-01,none
U007818,2026-01-01,insurance
U007819,2026-01-01,gym
U007821,2026-01-01,music
U007822,2026-01-01,gym
U007823,2026-01-01,mobile
U007824,2026-01-01,streaming
U007826,2026-01-01,gym
U007827,2026-01-01,none
U007828,2026-01-01,insurance
U007831,2026-01-01,software
U007833,2026-01-01,none
U007834,2026-01-01,software
U007835,2026-01-01,insurance
U007836,2026-01-01,insurance
U007837,2026-01-01,none
U007838,2026-01-01,cloud
U007839,2026-01-01,none
U007844,2026-01-01,mobile
U007845,2026-01-01,none
U007846,2026-01-01,music
U007847,2026-01-01,none
U007848,2026-01-01,mobile
U007850,2026-01-01,none
U007851,2026-01-01,insurance
U007853,2026-01-01,none
U007854,2026-01-01,none
U007855,2026-01-01,insurance
U007856,2026-01-01,software
U007857,2026-01-01,none
U007858,2026-01-01,none
U007859,2026-01-01,music
U007860,2026-01-01,cloud
U007861,2026-01-01,cloud
U007862,2026-01-01,mobile
U007863,2026-01-01,cloud
U007864,2026-01-01,software
U007866,2026-01-01,none
U007868,2026-01-01,software
U007869,2026-01-01,none
U007870,2026-01-01,none
U007871,2026-01-01,none
U007873,2026-01-01,none
U007874,2026-01-01,insurance
U007875,2026-01-01,gym
U007876,2026-01-01,music
U007877,2026-01-01,insurance
U007878,2026-01-01,none
U007879,2026-01-01,gym
U007880,2026-01-01,cloud
U007881,2026-01-01,cloud
U007882,2026-01-01,streaming
U007883,2026-01-01,music
U007884,2026-01-01,software
U007888,2026-01-01,software
U007890,2026-01-01,none
U007892,2026-01-01,mobile
U007893,2026-01-01,none
U007894,2026-01-01,software
U007895,2026-01-01,mobile
U007896,2026-01-01,none
U007897,2026-01-01,gym
U007898,2026-01-01,none
U007899,2026-01-01,insurance
U007901,2026-01-01,mobile
U007903,2026-01-01,cloud
U007909,2026-01-01,music
U007911,2026-01-01,software
U007912,2026-01-01,none
U007913,2026-01-01,none
U007915,2026-01-01,mobile
U007916,2026-01-01,insurance
U007918,2026-01-01,none
U007921,2026-01-01,none
U007922,2026-01-01,software
U007923,2026-01-01,cloud
U007925,2026-01-01,none
U007926,2026-01-01,none
U007927,2026-01-01,insurance
U007928,2026-01-01,streaming
U007929,2026-01-01,streaming
U007932,2026-01-01,mobile
U007934,2026-01-01,insurance
U007935,2026-01-01,software
U007936,2026-01-01,insurance
U007940,2026-01-01,none
U007942,2026-01-01,none
U007943,2026-01-01,none
U007944,2026-01-01,cloud
U007945,2026-01-01,cloud
U007947,2026-01-01,software
U007949,2026-01-01,none
U007951,2026-01-01,none
U007952,2026-01-01,streaming
U007953,2026-01-01,software
U007954,2026-01-01,mobile
U007955,2026-01-01,none
U007956,2026-01-01,none
U007958,2026-01-01,cloud
U007960,2026-01-01,mobile
U007961,2026-01-01,insurance
U007962,2026-01-01,gym
U007963,2026-01-01,none
U007964,2026-01-01,insurance
U007967,2026-01-01,streaming
U007968,2026-01-01,music
U007969,2026-01-01,none
U007970,2026-01-01,music
U007972,2026-01-01,music
U007973,2026-01-01,none
U007974,2026-01-01,none
U007975,2026-01-01,software
U007976,2026-01-01,cloud
U007977,2026-01-01,none
U007980,2026-01-01,mobile
U007981,2026-01-01,insurance
U007982,2026-01-01,streaming
U007983,2026-01-01,software
U007984,2026-01-01,none
U007986,2026-01-01,music
U007987,2026-01-01,music
U007988,2026-01-01,cloud
U007989,2026-01-01,none
U007991,2026-01-01,gym
U007993,2026-01-01,none
U007994,2026-01-01,software
U007996,2026-01-01,none
U007997,2026-01-01,none
U007998,2026-01-01,none
U008001,2026-01-01,software
U008002,2026-01-01,mobile
U008003,2026-01-01,none
U008004,2026-01-01,none
U008005,2026-01-01,none
U008006,2026-01-01,none
U008007,2026-01-01,cloud
U008008,2026-01-01,software
U008010,2026-01-01,none
U008011,2026-01-01,insurance
U008013,2026-01-01,cloud
U008014,2026-01-01,none
U008015,2026-01-01,streaming
U008017,2026-01-01,insurance
U008019,2026-01-01,none
U008021,2026-01-01,none
U008022,2026-01-01,none
U008023,2026-01-01,streaming
U008025,2026-01-01,gym
U008026,2026-01-01,software
U008027,2026-01-01,streaming
U008028,2026-01-01,music
U008029,2026-01-01,gym
U008030,2026-01-01,gym
U008031,2026-01-01,streaming
U008033,2026-01-01,cloud
U008035,2026-01-01,none
U008036,2026-01-01,music
U008037,2026-01-01,cloud
U008038,2026-01-01,none
U008039,2026-01-01,mobile
U008040,2026-01-01,insurance
U008042,2026-01-01,streaming
U008043,2026-01-01,software
U008044,2026-01-01,software
U008048,2026-01-01,software
U008049,2026-01-01,insurance
U008050,2026-01-01,none
U008051,2026-01-01,music
U008052,2026-01-01,software
U008053,2026-01-01,software
U008054,2026-01-01,music
U008055,2026-01-01,mobile
U008056,2026-01-01,none
U008057,2026-01-01,mobile
U008058,2026-01-01,insurance
U008059,2026-01-01,software
U008060,2026-01-01,none
U008061,2026-01-01,insurance
U008067,2026-01-01,none
U008068,2026-01-01,cloud
U008069,2026-01-01,none
U008070,2026-01-01,software
U008072,2026-01-01,none
U008073,2026-01-01,cloud
U008074,2026-01-01,none
U008075,2026-01-01,cloud
U008076,2026-01-01,none
U008077,2026-01-01,none
U008078,2026-01-01,insurance
U008079,2026-01-01,none
U008080,2026-01-01,insurance
U008081,2026-01-01,cloud
U008082,2026-01-01,software
U008083,2026-01-01,music
U008084,2026-01-01,gym
U008086,2026-01-01,music
U008088,2026-01-01,none
U008089,2026-01-01,mobile
U008090,2026-01-01,mobile
U008091,2026-01-01,none
U008092,2026-01-01,none
U008095,2026-01-01,mobile
U008096,2026-01-01,software
U008097,2026-01-01,none
U008098,2026-01-01,none
U008099,2026-01-01,gym
U008100,2026-01-01,none
U008101,2026-01-01,software
U008102,2026-01-01,insurance
U008103,2026-01-01,software
U008104,2026-01-01,streaming
U008105,2026-01-01,none
U008106,2026-01-01,gym
U008108,2026-01-01,none
U008109,2026-01-01,mobile
U008110,2026-01-01,insurance
U008112,2026-01-01,gym
U008113,2026-01-01,music
U008114,2026-01-01,mobile
U008115,2026-01-01,cloud
U008116,2026-01-01,mobile
U008117,2026-01-01,insurance
U008119,2026-01-01,streaming
U008122,2026-01-01,none
U008123,2026-01-01,cloud
U008124,2026-01-01,music
U008125,2026-01-01,none
U008128,2026-01-01,insurance
U008130,2026-01-01,insurance
U008131,2026-01-01,software
U008132,2026-01-01,insurance
U008134,2026-01-01,none
U008136,2026-01-01,none
U008138,2026-01-01,cloud
U008140,2026-01-01,mobile
U008141,2026-01-01,mobile
U008142,2026-01-01,insurance
U008143,2026-01-01,none
U008144,2026-01-01,streaming
U008146,2026-01-01,music
U008148,2026-01-01,none
U008149,2026-01-01,cloud
U008150,2026-01-01,none
U008151,2026-01-01,insurance
U008152,2026-01-01,streaming
U008153,2026-01-01,none
U008155,2026-01-01,none
U008156,2026-01-01,music
U008157,2026-01-01,insurance
U008158,2026-01-01,software
U008159,2026-01-01,none
U008161,2026-01-01,none
U008162,2026-01-01,none
U008163,2026-01-01,software
U008165,2026-01-01,none
U008166,2026-01-01,cloud
U008167,2026-01-01,none
U008168,2026-01-01,none
U008169,2026-01-01,none
U008170,2026-01-01,none
U008173,2026-01-01,gym
U008175,2026-01-01,software
U008176,2026-01-01,music
U008177,2026-01-01,none
U008178,2026-01-01,none
U008179,2026-01-01,software
U008182,2026-01-01,music
U008185,2026-01-01,cloud
U008187,2026-01-01,gym
U008188,2026-01-01,streaming
U008189,2026-01-01,gym
U008190,2026-01-01,cloud
U008191,2026-01-01,gym
U008192,2026-01-01,insurance
U008195,2026-01-01,music
U008196,2026-01-01,streaming
U008197,2026-01-01,none
U008198,2026-01-01,gym
U008200,2026-01-01,cloud
U008201,2026-01-01,mobile
U008202,2026-01-01,software
U008204,2026-01-01,music
U008205,2026-01-01,insurance
U008206,2026-01-01,music
U008207,2026-01-01,mobile
U008208,2026-01-01,none
U008209,2026-01-01,insurance
U008210,2026-01-01,software
U008211,2026-01-01,gym
U008212,2026-01-01,mobile
U008214,2026-01-01,music
U008217,2026-01-01,gym
U008218,2026-01-01,gym
U008220,2026-01-01,cloud
U008222,2026-01-01,none
U008224,2026-01-01,insurance
U008225,2026-01-01,none
U008226,2026-01-01,insurance
U008227,2026-01-01,none
U008229,2026-01-01,music
U008230,2026-01-01,music
U008231,2026-01-01,cloud
U008232,2026-01-01,gym
U008233,2026-01-01,none
U008237,2026-01-01,gym
U008240,2026-01-01,gym
U008241,2026-01-01,software
U008243,2026-01-01,music
U008244,2026-01-01,insurance
U008245,2026-01-01,music
U008246,2026-01-01,streaming
U008247,2026-01-01,software
U008248,2026-01-01,none
U008249,2026-01-01,gym
U008250,2026-01-01,streaming
U008251,2026-01-01,mobile
U008252,2026-01-01,gym
U008253,2026-01-01,cloud
U008254,2026-01-01,gym
U008256,2026-01-01,insurance
U008257,2026-01-01,mobile
U008258,2026-01-01,cloud
U008259,2026-01-01,none
U008260,2026-01-01,software
U008261,2026-01-01,cloud
U008264,2026-01-01,none
U008266,2026-01-01,none
U008268,2026-01-01,cloud
U008269,2026-01-01,none
U008271,2026-01-01,mobile
U008272,2026-01-01,insurance
U008273,2026-01-01,insurance
U008274,2026-01-01,mobile
U008276,2026-01-01,streaming
U008278,2026-01-01,insurance
U008279,2026-01-01,cloud
U008280,2026-01-01,gym
U008281,2026-01-01,mobile
U008282,2026-01-01,streaming
U008283,2026-01-01,streaming
U008284,2026-01-01,none
U008285,2026-01-01,streaming
U008286,2026-01-01,cloud
U008289,2026-01-01,insurance
U008290,2026-01-01,gym
U008291,2026-01-01,music
U008294,2026-01-01,none
U008295,2026-01-01,music
U008296,2026-01-01,none
U008297,2026-01-01,none
U008298,2026-01-01,gym
U008302,2026-01-01,gym
U008303,2026-01-01,streaming
U008304,2026-01-01,insurance
U008306,2026-01-01,streaming
U008307,2026-01-01,music
U008308,2026-01-01,none
U008310,2026-01-01,none
U008311,2026-01-01,none
U008313,2026-01-01,software
U008315,2026-01-01,none
U008316,2026-01-01,mobile
U008317,2026-01-01,music
U008320,2026-01-01,none
U008321,2026-01-01,cloud
U008323,2026-01-01,streaming
U008324,2026-01-01,none
U008325,2026-01-01,none
U008326,2026-01-01,mobile
U008327,2026-01-01,none
U008328,2026-01-01,none
U008329,2026-01-01,insurance
U008332,2026-01-01,streaming
U008335,2026-01-01,software
U008336,2026-01-01,insurance
U008340,2026-01-01,none
U008343,2026-01-01,software
U008345,2026-01-01,cloud
U008346,2026-01-01,software
U008347,2026-01-01,insurance
U008348,2026-01-01,gym
U008349,2026-01-01,insurance
U008350,2026-01-01,mobile
U008353,2026-01-01,none
U008354,2026-01-01,gym
U008355,2026-01-01,cloud
U008356,2026-01-01,cloud
U008359,2026-01-01,mobile
U008360,2026-01-01,none
U008361,2026-01-01,none
U008363,2026-01-01,cloud
U008364,2026-01-01,none
U008366,2026-01-01,none
U008368,2026-01-01,none
U008369,2026-01-01,insurance
U008370,2026-01-01,none
U008371,2026-01-01,mobile
U008372,2026-01-01,gym
U008373,2026-01-01,none
U008374,2026-01-01,streaming
U008375,2026-01-01,none
U008376,2026-01-01,cloud
U008377,2026-01-01,none
U008378,2026-01-01,music
U008379,2026-01-01,cloud
U008381,2026-01-01,none
U008383,2026-01-01,insurance
U008384,2026-01-01,none
U008385,2026-01-01,software
U008386,2026-01-01,gym
U008388,2026-01-01,music
U008389,2026-01-01,software
U008390,2026-01-01,mobile
U008391,2026-01-01,none
U008392,2026-01-01,streaming
U008393,2026-01-01,gym
U008394,2026-01-01,insurance
U008395,2026-01-01,music
U008396,2026-01-01,mobile
U008398,2026-01-01,insurance
U008400,2026-01-01,mobile
U008401,2026-01-01,none
U008402,2026-01-01,none
U008403,2026-01-01,streaming
U008404,2026-01-01,gym
U008405,2026-01-01,none
U008407,2026-01-01,music
U008409,2026-01-01,gym
U008411,2026-01-01,music
U008413,2026-01-01,cloud
U008414,2026-01-01,music
U008415,2026-01-01,none
U008416,2026-01-01,insurance
U008417,2026-01-01,insurance
U008419,2026-01-01,insurance
U008422,2026-01-01,streaming
U008425,2026-01-01,insurance
U008426,2026-01-01,none
U008427,2026-01-01,streaming
U008429,2026-01-01,gym
U008430,2026-01-01,none
U008431,2026-01-01,mobile
U008432,2026-01-01,music
U008433,2026-01-01,mobile
U008434,2026-01-01,gym
U008435,2026-01-01,cloud
U008436,2026-01-01,software
U008437,2026-01-01,none
U008438,2026-01-01,gym
U008439,2026-01-01,insurance
U008440,2026-01-01,software
U008441,2026-01-01,none
U008442,2026-01-01,gym
U008443,2026-01-01,software
U008445,2026-01-01,streaming
U008446,2026-01-01,none
U008448,2026-01-01,music
U008449,2026-01-01,streaming
U008450,2026-01-01,mobile
U008451,2026-01-01,mobile
U008452,2026-01-01,none
U008453,2026-01-01,music
U008455,2026-01-01,insurance
U008456,2026-01-01,none
U008458,2026-01-01,none
U008459,2026-01-01,software
U008460,2026-01-01,none
U008462,2026-01-01,software
U008465,2026-01-01,gym
U008467,2026-01-01,cloud
U008468,2026-01-01,mobile
U008469,2026-01-01,none
U008470,2026-01-01,software
U008471,2026-01-01,software
U008475,2026-01-01,gym
U008476,2026-01-01,mobile
U008477,2026-01-01,music
U008478,2026-01-01,gym
U008479,2026-01-01,none
U008480,2026-01-01,streaming
U008482,2026-01-01,none
U008483,2026-01-01,software
U008484,2026-01-01,music
U008486,2026-01-01,software
U008487,2026-01-01,mobile
U008488,2026-01-01,streaming
U008489,2026-01-01,none
U008490,2026-01-01,gym
U008491,2026-01-01,none
U008492,2026-01-01,music
U008493,2026-01-01,gym
U008494,2026-01-01,none
U008496,2026-01-01,mobile
U008497,2026-01-01,none
U008498,2026-01-01,streaming
U008499,2026-01-01,software
U008500,2026-01-01,insurance
U008501,2026-01-01,none
U008503,2026-01-01,none
U008504,2026-01-01,none
U008505,2026-01-01,insurance
U008506,2026-01-01,streaming
U008507,2026-01-01,software
