client_id,cutoff_date,target_next_recurring_merchant,llm_confidence
U007467,2026-01-01,streaming,0.74
U007468,2026-01-01,cloud,0.5700000000000001
U007469,2026-01-01,software,0.7000000000000001
U007470,2026-01-01,music,0.66
U007471,2026-01-01,music,0.8300000000000001
U007472,2026-01-01,music,0.66
U007473,2026-01-01,software,0.5700000000000001
U007474,2026-01-01,none,0.49
U007475,2026-01-01,streaming,0.9
U007476,2026-01-01,gym,0.78
U007477,2026-01-01,none,0.62
U007478,2026-01-01,streaming,0.76
U007479,2026-01-01,cloud,0.66
U007480,2026-01-01,gym,0.64
U007481,2026-01-01,mobile,0.86
U007482,2026-01-01,streaming,0.62
U007483,2026-01-01,none,0.78
U007484,2026-01-01,insurance,0.84
U007485,2026-01-01,music,0.78
U007486,2026-01-01,software,0.54
U007487,2026-01-01,software,0.62
U007488,2026-01-01,none,0.72
U007489,2026-01-01,gym,0.49
U007490,2026-01-01,streaming,0.7000000000000001
U007491,2026-01-01,streaming,0.56
U007492,2026-01-01,gym,0.76
U007493,2026-01-01,cloud,0.65
U007494,2026-01-01,insurance,0.76
U007495,2026-01-01,gym,0.5700000000000001
U007496,2026-01-01,mobile,0.79
U007497,2026-01-01,software,0.68
U007498,2026-01-01,insurance,0.54
U007499,2026-01-01,gym,0.76
U007500,2026-01-01,mobile,0.58
U007501,2026-01-01,none,0.46
U007502,2026-01-01,cloud,0.52
U007503,2026-01-01,insurance,0.78
U007504,2026-01-01,insurance,0.5700000000000001
U007505,2026-01-01,insurance,0.58
U007506,2026-01-01,insurance,0.72
U007507,2026-01-01,gym,0.56
U007508,2026-01-01,none,0.54
U007509,2026-01-01,gym,0.5700000000000001
U007510,2026-01-01,streaming,0.72
U007511,2026-01-01,streaming,0.72
U007512,2026-01-01,music,0.76
U007513,2026-01-01,cloud,0.54
U007514,2026-01-01,insurance,0.72
U007515,2026-01-01,none,0.6900000000000001
U007516,2026-01-01,software,0.55
U007517,2026-01-01,streaming,0.5700000000000001
U007518,2026-01-01,gym,0.62
U007519,2026-01-01,mobile,0.56
U007520,2026-01-01,streaming,0.76
U007521,2026-01-01,cloud,0.5700000000000001
U007522,2026-01-01,cloud,0.76
U007523,2026-01-01,insurance,0.76
U007524,2026-01-01,cloud,0.55
U007525,2026-01-01,cloud,0.72
U007526,2026-01-01,mobile,0.76
U007527,2026-01-01,software,0.66
U007528,2026-01-01,cloud,0.62
U007529,2026-01-01,none,0.72
U007530,2026-01-01,software,0.58
U007531,2026-01-01,insurance,0.78
U007532,2026-01-01,mobile,0.68
U007533,2026-01-01,insurance,0.87
U007534,2026-01-01,mobile,0.53
U007535,2026-01-01,software,0.72
U007536,2026-01-01,music,0.68
U007537,2026-01-01,cloud,0.59
U007538,2026-01-01,cloud,0.68
U007539,2026-01-01,cloud,0.65
U007540,2026-01-01,software,0.89
U007541,2026-01-01,music,0.58
U007542,2026-01-01,software,0.48
U007543,2026-01-01,streaming,0.68
U007544,2026-01-01,mobile,0.7000000000000001
U007545,2026-01-01,insurance,0.78
U007546,2026-01-01,none,0.78
U007547,2026-01-01,music,0.78
U007548,2026-01-01,streaming,0.72
U007549,2026-01-01,cloud,0.62
U007550,2026-01-01,cloud,0.72
U007551,2026-01-01,music,0.66
U007552,2026-01-01,music,0.68
U007553,2026-01-01,software,0.52
U007554,2026-01-01,cloud,0.66
U007555,2026-01-01,mobile,0.72
U007556,2026-01-01,mobile,0.65
U007557,2026-01-01,insurance,0.62
U007558,2026-01-01,insurance,0.68
U007559,2026-01-01,cloud,0.66
U007560,2026-01-01,streaming,0.62
U007561,2026-01-01,music,0.62
U007562,2026-01-01,streaming,0.78
U007563,2026-01-01,cloud,0.49
U007564,2026-01-01,none,0.5700000000000001
U007565,2026-01-01,none,0.8200000000000001
U007566,2026-01-01,gym,0.55
U007567,2026-01-01,cloud,0.77
U007568,2026-01-01,software,0.6900000000000001
U007569,2026-01-01,cloud,0.53
U007570,2026-01-01,insurance,0.61
U007571,2026-01-01,streaming,0.56
U007572,2026-01-01,gym,0.49
U007573,2026-01-01,streaming,0.74
U007574,2026-01-01,none,0.55
U007575,2026-01-01,software,0.78
U007576,2026-01-01,insurance,0.77
U007577,2026-01-01,none,0.66
U007578,2026-01-01,none,0.58
U007579,2026-01-01,software,0.65
U007580,2026-01-01,mobile,0.96
U007581,2026-01-01,software,0.54
U007582,2026-01-01,mobile,0.58
U007583,2026-01-01,gym,0.67
U007584,2026-01-01,streaming,0.64
U007585,2026-01-01,cloud,0.76
U007586,2026-01-01,music,0.8200000000000001
U007587,2026-01-01,insurance,0.8200000000000001
U007588,2026-01-01,none,0.78
U007589,2026-01-01,insurance,0.78
U007590,2026-01-01,none,0.53
U007591,2026-01-01,gym,0.78
U007592,2026-01-01,music,0.53
U007593,2026-01-01,streaming,0.68
U007594,2026-01-01,cloud,0.68
U007595,2026-01-01,gym,0.78
U007596,2026-01-01,none,0.72
U007597,2026-01-01,mobile,0.8200000000000001
U007598,2026-01-01,gym,0.78
U007599,2026-01-01,software,0.76
U007600,2026-01-01,mobile,0.65
U007601,2026-01-01,gym,0.59
U007602,2026-01-01,none,0.78
U007603,2026-01-01,gym,0.62
U007604,2026-01-01,cloud,0.55
U007605,2026-01-01,insurance,0.5700000000000001
U007606,2026-01-01,cloud,0.62
U007607,2026-01-01,streaming,0.56
U007608,2026-01-01,cloud,0.66
U007609,2026-01-01,streaming,0.62
U007610,2026-01-01,none,0.72
U007611,2026-01-01,music,0.65
U007612,2026-01-01,cloud,0.78
U007613,2026-01-01,gym,0.51
U007614,2026-01-01,cloud,0.72
U007615,2026-01-01,software,0.62
U007616,2026-01-01,streaming,0.72
U007617,2026-01-01,none,0.72
U007618,2026-01-01,streaming,0.72
U007619,2026-01-01,cloud,0.5700000000000001
U007620,2026-01-01,insurance,0.85
U007621,2026-01-01,cloud,0.78
U007622,2026-01-01,none,0.55
U007623,2026-01-01,streaming,0.6900000000000001
U007624,2026-01-01,gym,0.72
U007625,2026-01-01,cloud,0.58
U007626,2026-01-01,mobile,0.78
U007627,2026-01-01,none,0.78
U007628,2026-01-01,insurance,0.86
U007629,2026-01-01,none,0.59
U007630,2026-01-01,cloud,0.62
U007631,2026-01-01,gym,0.5700000000000001
U007632,2026-01-01,software,0.62
U007633,2026-01-01,mobile,0.78
U007634,2026-01-01,music,0.68
U007635,2026-01-01,none,0.58
U007636,2026-01-01,streaming,0.5700000000000001
U007637,2026-01-01,gym,0.8200000000000001
U007638,2026-01-01,none,0.5700000000000001
U007639,2026-01-01,mobile,0.63
U007640,2026-01-01,none,0.85
U007641,2026-01-01,software,0.63
U007642,2026-01-01,none,0.55
U007643,2026-01-01,mobile,0.6900000000000001
U007644,2026-01-01,insurance,0.62
U007645,2026-01-01,none,0.72
U007646,2026-01-01,gym,0.58
U007647,2026-01-01,software,0.64
U007648,2026-01-01,software,0.5700000000000001
U007649,2026-01-01,software,0.66
U007650,2026-01-01,streaming,0.42
U007651,2026-01-01,music,0.6900000000000001
U007652,2026-01-01,gym,0.78
U007653,2026-01-01,mobile,0.58
U007654,2026-01-01,music,0.66
U007655,2026-01-01,insurance,0.68
U007656,2026-01-01,cloud,0.55
U007657,2026-01-01,mobile,0.5700000000000001
U007658,2026-01-01,streaming,0.66
U007659,2026-01-01,gym,0.68
U007660,2026-01-01,insurance,0.68
U007661,2026-01-01,none,0.62
U007662,2026-01-01,gym,0.72
U007663,2026-01-01,music,0.68
U007664,2026-01-01,mobile,0.66
U007665,2026-01-01,insurance,0.68
U007666,2026-01-01,music,0.72
U007667,2026-01-01,cloud,0.78
U007668,2026-01-01,software,0.59
U007669,2026-01-01,mobile,0.6900000000000001
U007670,2026-01-01,cloud,0.72
U007671,2026-01-01,none,0.78
U007672,2026-01-01,cloud,0.58
U007673,2026-01-01,mobile,0.8200000000000001
U007674,2026-01-01,streaming,0.7000000000000001
U007675,2026-01-01,streaming,0.68
U007676,2026-01-01,insurance,0.66
U007677,2026-01-01,cloud,0.72
U007678,2026-01-01,cloud,0.68
U007679,2026-01-01,streaming,0.72
U007680,2026-01-01,mobile,0.58
U007681,2026-01-01,none,0.62
U007682,2026-01-01,mobile,0.58
U007683,2026-01-01,streaming,0.8200000000000001
U007684,2026-01-01,gym,0.72
U007685,2026-01-01,gym,0.72
U007686,2026-01-01,none,0.75
U007687,2026-01-01,gym,0.68
U007688,2026-01-01,cloud,0.48
U007689,2026-01-01,none,0.46
U007690,2026-01-01,streaming,0.58
U007691,2026-01-01,none,0.76
U007692,2026-01-01,gym,0.68
U007693,2026-01-01,software,0.53
U007694,2026-01-01,software,0.75
U007695,2026-01-01,none,0.58
U007696,2026-01-01,none,0.48
U007697,2026-01-01,gym,0.68
U007698,2026-01-01,gym,0.66
U007699,2026-01-01,software,0.72
U007700,2026-01-01,none,0.76
U007701,2026-01-01,cloud,0.78
U007702,2026-01-01,gym,0.62
U007703,2026-01-01,software,0.72
U007704,2026-01-01,cloud,0.84
U007705,2026-01-01,none,0.68
U007706,2026-01-01,music,0.72
U007707,2026-01-01,cloud,0.8200000000000001
U007708,2026-01-01,none,0.58
U007709,2026-01-01,music,0.78
U007710,2026-01-01,music,0.78
U007711,2026-01-01,insurance,0.75
U007712,2026-01-01,cloud,0.61
U007713,2026-01-01,none,0.53
U007714,2026-01-01,music,0.68
U007715,2026-01-01,software,0.68
U007716,2026-01-01,software,0.84
U007717,2026-01-01,insurance,0.65
U007718,2026-01-01,none,0.58
U007719,2026-01-01,gym,0.62
U007720,2026-01-01,none,0.66
U007721,2026-01-01,insurance,0.78
U007722,2026-01-01,gym,0.58
U007723,2026-01-01,insurance,0.68
U007724,2026-01-01,gym,0.8200000000000001
U007725,2026-01-01,gym,0.68
U007726,2026-01-01,none,0.65
U007727,2026-01-01,insurance,0.68
U007728,2026-01-01,none,0.73
U007729,2026-01-01,gym,0.65
U007730,2026-01-01,software,0.64
U007731,2026-01-01,streaming,0.62
U007732,2026-01-01,music,0.78
U007733,2026-01-01,streaming,0.56
U007734,2026-01-01,streaming,0.8200000000000001
U007735,2026-01-01,cloud,0.68
U007736,2026-01-01,streaming,0.78
U007737,2026-01-01,streaming,0.56
U007738,2026-01-01,cloud,0.68
U007739,2026-01-01,streaming,0.77
U007740,2026-01-01,insurance,0.5700000000000001
U007741,2026-01-01,gym,0.72
U007742,2026-01-01,gym,0.8
U007743,2026-01-01,software,0.66
U007744,2026-01-01,software,0.43
U007745,2026-01-01,gym,0.78
U007746,2026-01-01,insurance,0.6900000000000001
U007747,2026-01-01,mobile,0.54
U007748,2026-01-01,software,0.52
U007749,2026-01-01,insurance,0.68
U007750,2026-01-01,software,0.62
U007751,2026-01-01,mobile,0.5700000000000001
U007752,2026-01-01,none,0.53
U007753,2026-01-01,software,0.62
U007754,2026-01-01,mobile,0.68
U007755,2026-01-01,music,0.44
U007756,2026-01-01,mobile,0.76
U007757,2026-01-01,cloud,0.68
U007758,2026-01-01,streaming,0.68
U007759,2026-01-01,none,0.78
U007760,2026-01-01,software,0.67
U007761,2026-01-01,cloud,0.58
U007762,2026-01-01,none,0.8200000000000001
U007763,2026-01-01,music,0.68
U007764,2026-01-01,cloud,0.68
U007765,2026-01-01,cloud,0.8200000000000001
U007766,2026-01-01,cloud,0.5700000000000001
U007767,2026-01-01,gym,0.62
U007768,2026-01-01,music,0.68
U007769,2026-01-01,gym,0.62
U007770,2026-01-01,none,0.5700000000000001
U007771,2026-01-01,software,0.8200000000000001
U007772,2026-01-01,streaming,0.68
U007773,2026-01-01,software,0.68
U007774,2026-01-01,streaming,0.56
U007775,2026-01-01,software,0.77
U007776,2026-01-01,software,0.63
U007777,2026-01-01,none,0.53
U007778,2026-01-01,mobile,0.72
U007779,2026-01-01,cloud,0.68
U007780,2026-01-01,cloud,0.5700000000000001
U007781,2026-01-01,software,0.62
U007782,2026-01-01,gym,0.66
U007783,2026-01-01,software,0.66
U007784,2026-01-01,music,0.78
U007785,2026-01-01,streaming,0.66
U007786,2026-01-01,none,0.58
U007787,2026-01-01,mobile,0.68
U007788,2026-01-01,music,0.78
U007789,2026-01-01,insurance,0.62
U007790,2026-01-01,music,0.68
U007791,2026-01-01,mobile,0.56
U007792,2026-01-01,cloud,0.68
U007793,2026-01-01,software,0.68
U007794,2026-01-01,software,0.76
U007795,2026-01-01,gym,0.56
U007796,2026-01-01,mobile,0.76
U007797,2026-01-01,streaming,0.74
U007798,2026-01-01,insurance,0.59
U007799,2026-01-01,cloud,0.91
U007800,2026-01-01,none,0.78
U007801,2026-01-01,streaming,0.64
U007802,2026-01-01,insurance,0.78
U007803,2026-01-01,software,0.48
U007804,2026-01-01,mobile,0.78
U007805,2026-01-01,music,0.72
U007806,2026-01-01,mobile,0.68
U007807,2026-01-01,music,0.5700000000000001
U007808,2026-01-01,music,0.62
U007809,2026-01-01,mobile,0.6900000000000001
U007810,2026-01-01,software,0.78
U007811,2026-01-01,music,0.76
U007812,2026-01-01,insurance,0.6900000000000001
U007813,2026-01-01,software,0.5700000000000001
U007814,2026-01-01,gym,0.8200000000000001
U007815,2026-01-01,mobile,0.79
U007816,2026-01-01,cloud,0.56
U007817,2026-01-01,mobile,0.8200000000000001
U007818,2026-01-01,music,0.56
U007819,2026-01-01,gym,0.67
U007820,2026-01-01,software,0.62
U007821,2026-01-01,music,0.75
U007822,2026-01-01,gym,0.76
U007823,2026-01-01,mobile,0.78
U007824,2026-01-01,streaming,0.56
U007825,2026-01-01,insurance,0.68
U007826,2026-01-01,gym,0.68
U007827,2026-01-01,none,0.76
U007828,2026-01-01,insurance,0.76
U007829,2026-01-01,insurance,0.79
U007830,2026-01-01,gym,0.56
U007831,2026-01-01,software,0.64
U007832,2026-01-01,mobile,0.66
U007833,2026-01-01,cloud,0.91
U007834,2026-01-01,cloud,0.62
U007835,2026-01-01,software,0.56
U007836,2026-01-01,insurance,0.68
U007837,2026-01-01,none,0.72
U007838,2026-01-01,none,0.5700000000000001
U007839,2026-01-01,cloud,0.49
U007840,2026-01-01,cloud,0.61
U007841,2026-01-01,cloud,0.48
U007842,2026-01-01,gym,0.68
U007843,2026-01-01,gym,0.6900000000000001
U007844,2026-01-01,mobile,0.54
U007845,2026-01-01,software,0.5700000000000001
U007846,2026-01-01,music,0.66
U007847,2026-01-01,insurance,0.68
U007848,2026-01-01,mobile,0.51
U007849,2026-01-01,mobile,0.67
U007850,2026-01-01,gym,0.62
U007851,2026-01-01,insurance,0.65
U007852,2026-01-01,streaming,0.61
U007853,2026-01-01,streaming,0.78
U007854,2026-01-01,none,0.62
U007855,2026-01-01,insurance,0.88
U007856,2026-01-01,none,0.53
U007857,2026-01-01,gym,0.48
U007858,2026-01-01,music,0.72
U007859,2026-01-01,music,0.66
U007860,2026-01-01,insurance,0.47000000000000003
U007861,2026-01-01,cloud,0.61
U007862,2026-01-01,insurance,0.56
U007863,2026-01-01,cloud,0.78
U007864,2026-01-01,software,0.72
U007865,2026-01-01,insurance,0.5700000000000001
U007866,2026-01-01,none,0.64
U007867,2026-01-01,music,0.53
U007868,2026-01-01,software,0.72
U007869,2026-01-01,none,0.72
U007870,2026-01-01,mobile,0.56
U007871,2026-01-01,gym,0.62
U007872,2026-01-01,insurance,0.67
U007873,2026-01-01,none,0.79
U007874,2026-01-01,none,0.5700000000000001
U007875,2026-01-01,gym,0.8200000000000001
U007876,2026-01-01,music,0.72
U007877,2026-01-01,insurance,0.78
U007878,2026-01-01,software,0.68
U007879,2026-01-01,gym,0.58
U007880,2026-01-01,cloud,0.76
U007881,2026-01-01,cloud,0.66
U007882,2026-01-01,streaming,0.8300000000000001
U007883,2026-01-01,music,0.67
U007884,2026-01-01,software,0.58
U007885,2026-01-01,cloud,0.56
U007886,2026-01-01,insurance,0.68
U007887,2026-01-01,mobile,0.63
U007888,2026-01-01,software,0.68
U007889,2026-01-01,music,0.68
U007890,2026-01-01,cloud,0.67
U007891,2026-01-01,streaming,0.56
U007892,2026-01-01,mobile,0.8200000000000001
U007893,2026-01-01,mobile,0.56
U007894,2026-01-01,software,0.78
U007895,2026-01-01,mobile,0.78
U007896,2026-01-01,cloud,0.68
U007897,2026-01-01,gym,0.67
U007898,2026-01-01,music,0.58
U007899,2026-01-01,insurance,0.78
U007900,2026-01-01,gym,0.58
U007901,2026-01-01,mobile,0.78
U007902,2026-01-01,cloud,0.67
U007903,2026-01-01,cloud,0.62
U007904,2026-01-01,software,0.52
U007905,2026-01-01,software,0.56
U007906,2026-01-01,streaming,0.72
U007907,2026-01-01,mobile,0.8200000000000001
U007908,2026-01-01,music,0.52
U007909,2026-01-01,music,0.62
U007910,2026-01-01,software,0.5700000000000001
U007911,2026-01-01,software,0.55
U007912,2026-01-01,none,0.6900000000000001
U007913,2026-01-01,software,0.63
U007914,2026-01-01,music,0.66
U007915,2026-01-01,cloud,0.66
U007916,2026-01-01,insurance,0.68
U007917,2026-01-01,streaming,0.58
U007918,2026-01-01,cloud,0.78
U007919,2026-01-01,none,0.73
U007920,2026-01-01,mobile,0.65
U007921,2026-01-01,streaming,0.36
U007922,2026-01-01,software,0.72
U007923,2026-01-01,music,0.54
U007924,2026-01-01,music,0.68
U007925,2026-01-01,none,0.59
U007926,2026-01-01,none,0.43
U007927,2026-01-01,gym,0.68
U007928,2026-01-01,streaming,0.62
U007929,2026-01-01,streaming,0.76
U007930,2026-01-01,cloud,0.66
U007931,2026-01-01,gym,0.78
U007932,2026-01-01,mobile,0.84
U007933,2026-01-01,music,0.67
U007934,2026-01-01,mobile,0.78
U007935,2026-01-01,cloud,0.53
U007936,2026-01-01,insurance,0.56
U007937,2026-01-01,insurance,0.72
U007938,2026-01-01,music,0.78
U007939,2026-01-01,cloud,0.62
U007940,2026-01-01,insurance,0.8200000000000001
U007941,2026-01-01,mobile,0.72
U007942,2026-01-01,insurance,0.67
U007943,2026-01-01,software,0.72
U007944,2026-01-01,cloud,0.76
U007945,2026-01-01,cloud,0.67
U007946,2026-01-01,mobile,0.76
U007947,2026-01-01,software,0.59
U007948,2026-01-01,music,0.52
U007949,2026-01-01,cloud,0.55
U007950,2026-01-01,gym,0.78
U007951,2026-01-01,none,0.59
U007952,2026-01-01,streaming,0.49
U007953,2026-01-01,software,0.64
U007954,2026-01-01,mobile,0.66
U007955,2026-01-01,software,0.56
U007956,2026-01-01,none,0.66
U007957,2026-01-01,none,0.53
U007958,2026-01-01,cloud,0.61
U007959,2026-01-01,insurance,0.6900000000000001
U007960,2026-01-01,mobile,0.72
U007961,2026-01-01,insurance,0.62
U007962,2026-01-01,gym,0.58
U007963,2026-01-01,software,0.58
U007964,2026-01-01,insurance,0.67
U007965,2026-01-01,mobile,0.68
U007966,2026-01-01,software,0.56
U007967,2026-01-01,streaming,0.66
U007968,2026-01-01,music,0.65
U007969,2026-01-01,software,0.56
U007970,2026-01-01,music,0.78
U007971,2026-01-01,music,0.65
U007972,2026-01-01,streaming,0.72
U007973,2026-01-01,streaming,0.5700000000000001
U007974,2026-01-01,cloud,0.53
U007975,2026-01-01,software,0.75
U007976,2026-01-01,cloud,0.68
U007977,2026-01-01,none,0.58
U007978,2026-01-01,none,0.58
U007979,2026-01-01,mobile,0.78
U007980,2026-01-01,mobile,0.68
U007981,2026-01-01,gym,0.67
U007982,2026-01-01,streaming,0.61
U007983,2026-01-01,software,0.5700000000000001
U007984,2026-01-01,mobile,0.58
U007985,2026-01-01,cloud,0.72
U007986,2026-01-01,music,0.68
U007987,2026-01-01,none,0.62
U007988,2026-01-01,cloud,0.64
U007989,2026-01-01,insurance,0.84
U007990,2026-01-01,gym,0.58
U007991,2026-01-01,gym,0.78
U007992,2026-01-01,insurance,0.8
U007993,2026-01-01,gym,0.76
U007994,2026-01-01,software,0.62
U007995,2026-01-01,insurance,0.76
U007996,2026-01-01,none,0.48
U007997,2026-01-01,none,0.56
U007998,2026-01-01,mobile,0.65
U007999,2026-01-01,insurance,0.67
U008000,2026-01-01,software,0.48
U008001,2026-01-01,gym,0.62
U008002,2026-01-01,mobile,0.67
U008003,2026-01-01,gym,0.58
U008004,2026-01-01,gym,0.48
U008005,2026-01-01,insurance,0.59
U008006,2026-01-01,none,0.48
U008007,2026-01-01,cloud,0.72
U008008,2026-01-01,software,0.72
U008009,2026-01-01,mobile,0.72
U008010,2026-01-01,streaming,0.8200000000000001
U008011,2026-01-01,none,0.52
U008012,2026-01-01,mobile,0.66
U008013,2026-01-01,cloud,0.5700000000000001
U008014,2026-01-01,none,0.51
U008015,2026-01-01,streaming,0.68
U008016,2026-01-01,cloud,0.72
U008017,2026-01-01,insurance,0.65
U008018,2026-01-01,software,0.58
U008019,2026-01-01,none,0.62
U008020,2026-01-01,insurance,0.5700000000000001
U008021,2026-01-01,none,0.78
U008022,2026-01-01,streaming,0.43
U008023,2026-01-01,cloud,0.5700000000000001
U008024,2026-01-01,music,0.59
U008025,2026-01-01,gym,0.6900000000000001
U008026,2026-01-01,software,0.68
U008027,2026-01-01,streaming,0.62
U008028,2026-01-01,music,0.67
U008029,2026-01-01,gym,0.56
U008030,2026-01-01,gym,0.76
U008031,2026-01-01,none,0.5700000000000001
U008032,2026-01-01,insurance,0.64
U008033,2026-01-01,mobile,0.68
U008034,2026-01-01,music,0.68
U008035,2026-01-01,insurance,0.61
U008036,2026-01-01,music,0.54
U008037,2026-01-01,cloud,0.64
U008038,2026-01-01,mobile,0.62
U008039,2026-01-01,mobile,0.64
U008040,2026-01-01,insurance,0.55
U008041,2026-01-01,music,0.6900000000000001
U008042,2026-01-01,none,0.68
U008043,2026-01-01,software,0.6900000000000001
U008044,2026-01-01,music,0.56
U008045,2026-01-01,software,0.49
U008046,2026-01-01,gym,0.44
U008047,2026-01-01,cloud,0.58
U008048,2026-01-01,software,0.74
U008049,2026-01-01,insurance,0.68
U008050,2026-01-01,cloud,0.8200000000000001
U008051,2026-01-01,music,0.68
U008052,2026-01-01,software,0.58
U008053,2026-01-01,software,0.6900000000000001
U008054,2026-01-01,music,0.5700000000000001
U008055,2026-01-01,none,0.58
U008056,2026-01-01,mobile,0.53
U008057,2026-01-01,cloud,0.43
U008058,2026-01-01,insurance,0.72
U008059,2026-01-01,software,0.51
U008060,2026-01-01,none,0.5700000000000001
U008061,2026-01-01,insurance,0.76
U008062,2026-01-01,software,0.78
U008063,2026-01-01,software,0.63
U008064,2026-01-01,insurance,0.48
U008065,2026-01-01,gym,0.66
U008066,2026-01-01,gym,0.49
U008067,2026-01-01,none,0.62
U008068,2026-01-01,cloud,0.88
U008069,2026-01-01,mobile,0.62
U008070,2026-01-01,software,0.8200000000000001
U008071,2026-01-01,music,0.65
U008072,2026-01-01,none,0.62
U008073,2026-01-01,cloud,0.76
U008074,2026-01-01,mobile,0.5700000000000001
U008075,2026-01-01,cloud,0.62
U008076,2026-01-01,none,0.56
U008077,2026-01-01,gym,0.62
U008078,2026-01-01,insurance,0.76
U008079,2026-01-01,music,0.65
U008080,2026-01-01,insurance,0.8200000000000001
U008081,2026-01-01,cloud,0.72
U008082,2026-01-01,software,0.56
U008083,2026-01-01,music,0.8200000000000001
U008084,2026-01-01,gym,0.47000000000000003
U008085,2026-01-01,software,0.54
U008086,2026-01-01,music,0.65
U008087,2026-01-01,gym,0.5700000000000001
U008088,2026-01-01,none,0.73
U008089,2026-01-01,mobile,0.78
U008090,2026-01-01,insurance,0.66
U008091,2026-01-01,cloud,0.56
U008092,2026-01-01,streaming,0.44
U008093,2026-01-01,gym,0.6000000000000001
U008094,2026-01-01,gym,0.66
U008095,2026-01-01,mobile,0.68
U008096,2026-01-01,software,0.8200000000000001
U008097,2026-01-01,none,0.53
U008098,2026-01-01,none,0.8200000000000001
U008099,2026-01-01,gym,0.72
U008100,2026-01-01,none,0.55
U008101,2026-01-01,gym,0.58
U008102,2026-01-01,insurance,0.8200000000000001
U008103,2026-01-01,software,0.62
U008104,2026-01-01,streaming,0.78
U008105,2026-01-01,cloud,0.59
U008106,2026-01-01,gym,0.76
U008107,2026-01-01,software,0.54
U008108,2026-01-01,cloud,0.8200000000000001
U008109,2026-01-01,mobile,0.67
U008110,2026-01-01,none,0.56
U008111,2026-01-01,gym,0.67
U008112,2026-01-01,gym,0.55
U008113,2026-01-01,music,0.76
U008114,2026-01-01,mobile,0.8200000000000001
U008115,2026-01-01,cloud,0.78
U008116,2026-01-01,streaming,0.64
U008117,2026-01-01,insurance,0.77
U008118,2026-01-01,music,0.62
U008119,2026-01-01,mobile,0.47000000000000003
U008120,2026-01-01,music,0.62
U008121,2026-01-01,gym,0.58
U008122,2026-01-01,none,0.8
U008123,2026-01-01,cloud,0.62
U008124,2026-01-01,music,0.65
U008125,2026-01-01,none,0.5700000000000001
U008126,2026-01-01,cloud,0.66
U008127,2026-01-01,software,0.74
U008128,2026-01-01,insurance,0.58
U008129,2026-01-01,mobile,0.55
U008130,2026-01-01,insurance,0.78
U008131,2026-01-01,software,0.68
U008132,2026-01-01,insurance,0.5700000000000001
U008133,2026-01-01,software,0.55
U008134,2026-01-01,cloud,0.52
U008135,2026-01-01,gym,0.8300000000000001
U008136,2026-01-01,none,0.68
U008137,2026-01-01,mobile,0.76
U008138,2026-01-01,cloud,0.68
U008139,2026-01-01,streaming,0.78
U008140,2026-01-01,mobile,0.75
U008141,2026-01-01,cloud,0.72
U008142,2026-01-01,software,0.68
U008143,2026-01-01,insurance,0.66
U008144,2026-01-01,streaming,0.5700000000000001
U008145,2026-01-01,streaming,0.84
U008146,2026-01-01,music,0.84
U008147,2026-01-01,mobile,0.63
U008148,2026-01-01,none,0.5700000000000001
U008149,2026-01-01,cloud,0.68
U008150,2026-01-01,cloud,0.53
U008151,2026-01-01,insurance,0.78
U008152,2026-01-01,streaming,0.64
U008153,2026-01-01,gym,0.5700000000000001
U008154,2026-01-01,music,0.74
U008155,2026-01-01,software,0.76
U008156,2026-01-01,music,0.62
U008157,2026-01-01,none,0.67
U008158,2026-01-01,software,0.68
U008159,2026-01-01,none,0.64
U008160,2026-01-01,music,0.48
U008161,2026-01-01,none,0.49
U008162,2026-01-01,none,0.74
U008163,2026-01-01,software,0.72
U008164,2026-01-01,software,0.56
U008165,2026-01-01,none,0.63
U008166,2026-01-01,cloud,0.62
U008167,2026-01-01,none,0.76
U008168,2026-01-01,none,0.48
U008169,2026-01-01,none,0.48
U008170,2026-01-01,none,0.62
U008171,2026-01-01,music,0.8200000000000001
U008172,2026-01-01,insurance,0.62
U008173,2026-01-01,gym,0.87
U008174,2026-01-01,insurance,0.58
U008175,2026-01-01,software,0.68
U008176,2026-01-01,cloud,0.68
U008177,2026-01-01,none,0.62
U008178,2026-01-01,none,0.62
U008179,2026-01-01,software,0.58
U008180,2026-01-01,insurance,0.54
U008181,2026-01-01,cloud,0.61
U008182,2026-01-01,insurance,0.58
U008183,2026-01-01,streaming,0.51
U008184,2026-01-01,music,0.65
U008185,2026-01-01,cloud,0.72
U008186,2026-01-01,cloud,0.6900000000000001
U008187,2026-01-01,gym,0.62
U008188,2026-01-01,streaming,0.86
U008189,2026-01-01,gym,0.76
U008190,2026-01-01,cloud,0.64
U008191,2026-01-01,gym,0.67
U008192,2026-01-01,insurance,0.62
U008193,2026-01-01,insurance,0.5700000000000001
U008194,2026-01-01,music,0.76
U008195,2026-01-01,music,0.78
U008196,2026-01-01,streaming,0.68
U008197,2026-01-01,none,0.62
U008198,2026-01-01,gym,0.68
U008199,2026-01-01,insurance,0.68
U008200,2026-01-01,cloud,0.62
U008201,2026-01-01,mobile,0.91
U008202,2026-01-01,software,0.68
U008203,2026-01-01,mobile,0.58
U008204,2026-01-01,music,0.78
U008205,2026-01-01,insurance,0.68
U008206,2026-01-01,music,0.88
U008207,2026-01-01,software,0.6900000000000001
U008208,2026-01-01,none,0.58
U008209,2026-01-01,insurance,0.78
U008210,2026-01-01,software,0.62
