client_id,cutoff_date,target_next_recurring_merchant
U006536,2026-01-01,none
U006537,2026-01-01,software
U006538,2026-01-01,none
U006540,2026-01-01,none
U006541,2026-01-01,insurance
U006542,2026-01-01,streaming
U006545,2026-01-01,insurance
U006546,2026-01-01,gym
U006547,2026-01-01,streaming
U006548,2026-01-01,none
U006549,2026-01-01,none
U006550,2026-01-01,cloud
U006552,2026-01-01,music
U006554,2026-01-01,streaming
U006556,2026-01-01,software
U006557,2026-01-01,gym
U006558,2026-01-01,none
U006559,2026-01-01,software
U006560,2026-01-01,music
U006561,2026-01-01,insurance
U006562,2026-01-01,music
U006565,2026-01-01,cloud
U006566,2026-01-01,gym
U006568,2026-01-01,music
U006569,2026-01-01,cloud
U006570,2026-01-01,software
U006572,2026-01-01,mobile
U006574,2026-01-01,software
U006575,2026-01-01,none
U006576,2026-01-01,none
U006578,2026-01-01,gym
U006579,2026-01-01,none
U006583,2026-01-01,streaming
U006584,2026-01-01,mobile
U006585,2026-01-01,insurance
U006589,2026-01-01,cloud
U006590,2026-01-01,none
U006594,2026-01-01,none
U006596,2026-01-01,gym
U006599,2026-01-01,none
U006601,2026-01-01,streaming
U006603,2026-01-01,none
U006607,2026-01-01,music
U006610,2026-01-01,streaming
U006611,2026-01-01,software
U006613,2026-01-01,music
U006614,2026-01-01,none
U006615,2026-01-01,music
U006617,2026-01-01,streaming
U006618,2026-01-01,gym
U006619,2026-01-01,gym
U006620,2026-01-01,gym
U006621,2026-01-01,streaming
U006624,2026-01-01,none
U006625,2026-01-01,streaming
U006629,2026-01-01,software
U006630,2026-01-01,gym
U006633,2026-01-01,mobile
U006635,2026-01-01,gym
U006640,2026-01-01,insurance
U006641,2026-01-01,streaming
U006642,2026-01-01,music
U006643,2026-01-01,none
U006645,2026-01-01,software
U006646,2026-01-01,none
U006648,2026-01-01,none
U006650,2026-01-01,streaming
U006654,2026-01-01,mobile
U006656,2026-01-01,none
U006657,2026-01-01,none
U006659,2026-01-01,music
U006662,2026-01-01,none
U006663,2026-01-01,insurance
U006666,2026-01-01,none
U006667,2026-01-01,none
U006671,2026-01-01,none
U006672,2026-01-01,none
U006674,2026-01-01,insurance
U006676,2026-01-01,software
U006681,2026-01-01,none
U006682,2026-01-01,none
U006683,2026-01-01,gym
U006685,2026-01-01,none
U006690,2026-01-01,insurance
U006692,2026-01-01,music
U006694,2026-01-01,insurance
U006695,2026-01-01,cloud
U006699,2026-01-01,none
U006701,2026-01-01,streaming
U006702,2026-01-01,none
U006703,2026-01-01,insurance
U006705,2026-01-01,music
U006708,2026-01-01,cloud
U006712,2026-01-01,insurance
U006716,2026-01-01,software
U006718,2026-01-01,software
U006719,2026-01-01,none
U006720,2026-01-01,streaming
U006722,2026-01-01,streaming
U006724,2026-01-01,music
U006728,2026-01-01,none
U006729,2026-01-01,mobile
U006731,2026-01-01,cloud
U006732,2026-01-01,cloud
U006733,2026-01-01,none
U006735,2026-01-01,none
U006736,2026-01-01,gym
U006737,2026-01-01,streaming
U006739,2026-01-01,software
U006740,2026-01-01,gym
U006745,2026-01-01,gym
U006746,2026-01-01,none
U006749,2026-01-01,insurance
U006752,2026-01-01,cloud
U006753,2026-01-01,insurance
U006755,2026-01-01,none
U006756,2026-01-01,gym
U006757,2026-01-01,none
U006758,2026-01-01,none
U006759,2026-01-01,gym
U006760,2026-01-01,cloud
U006761,2026-01-01,music
U006763,2026-01-01,music
U006769,2026-01-01,none
U006771,2026-01-01,streaming
U006773,2026-01-01,insurance
U006774,2026-01-01,insurance
U006775,2026-01-01,none
U006777,2026-01-01,cloud
U006780,2026-01-01,none
U006783,2026-01-01,insurance
U006784,2026-01-01,software
U006785,2026-01-01,music
U006786,2026-01-01,mobile
U006792,2026-01-01,none
U006793,2026-01-01,none
U006795,2026-01-01,none
U006796,2026-01-01,none
U006797,2026-01-01,streaming
U006798,2026-01-01,none
U006799,2026-01-01,insurance
U006800,2026-01-01,none
U006802,2026-01-01,none
U006807,2026-01-01,cloud
U006808,2026-01-01,software
U006809,2026-01-01,none
U006810,2026-01-01,mobile
U006812,2026-01-01,software
U006814,2026-01-01,none
U006815,2026-01-01,insurance
U006816,2026-01-01,none
U006818,2026-01-01,streaming
U006819,2026-01-01,none
U006820,2026-01-01,software
U006821,2026-01-01,cloud
U006823,2026-01-01,none
U006825,2026-01-01,cloud
U006826,2026-01-01,streaming
U006827,2026-01-01,streaming
U006828,2026-01-01,insurance
U006830,2026-01-01,software
U006834,2026-01-01,none
U006835,2026-01-01,streaming
U006836,2026-01-01,cloud
U006838,2026-01-01,streaming
U006839,2026-01-01,none
U006844,2026-01-01,insurance
U006846,2026-01-01,software
U006848,2026-01-01,none
U006849,2026-01-01,software
U006852,2026-01-01,none
U006854,2026-01-01,insurance
U006856,2026-01-01,none
U006863,2026-01-01,none
U006867,2026-01-01,gym
U006868,2026-01-01,gym
U006869,2026-01-01,none
U006872,2026-01-01,none
U006873,2026-01-01,mobile
U006875,2026-01-01,none
U006876,2026-01-01,none
U006877,2026-01-01,software
U006878,2026-01-01,none
U006880,2026-01-01,none
U006882,2026-01-01,gym
U006884,2026-01-01,gym
U006885,2026-01-01,music
U006886,2026-01-01,software
U006888,2026-01-01,mobile
U006890,2026-01-01,mobile
U006892,2026-01-01,mobile
U006893,2026-01-01,none
U006896,2026-01-01,gym
U006897,2026-01-01,streaming
U006899,2026-01-01,insurance
U006900,2026-01-01,insurance
U006902,2026-01-01,cloud
U006903,2026-01-01,none
U006906,2026-01-01,gym
U006907,2026-01-01,mobile
U006913,2026-01-01,streaming
U006914,2026-01-01,insurance
U006917,2026-01-01,none
U006920,2026-01-01,mobile
U006923,2026-01-01,mobile
U006925,2026-01-01,mobile
U006926,2026-01-01,insurance
U006928,2026-01-01,insurance
U006929,2026-01-01,streaming
U006930,2026-01-01,none
U006931,2026-01-01,software
U006932,2026-01-01,none
U006933,2026-01-01,gym
U006934,2026-01-01,none
U006935,2026-01-01,none
U006936,2026-01-01,music
U006937,2026-01-01,gym
U006938,2026-01-01,none
U006939,2026-01-01,streaming
U006940,2026-01-01,none
U006941,2026-01-01,gym
U006952,2026-01-01,none
U006954,2026-01-01,cloud
U006956,2026-01-01,none
U006959,2026-01-01,cloud
U006960,2026-01-01,none
U006962,2026-01-01,none
U006966,2026-01-01,none
U006967,2026-01-01,none
U006968,2026-01-01,none
U006969,2026-01-01,none
U006970,2026-01-01,none
U006974,2026-01-01,gym
U006976,2026-01-01,none
U006977,2026-01-01,mobile
U006979,2026-01-01,insurance
U006982,2026-01-01,none
U006983,2026-01-01,streaming
U006984,2026-01-01,insurance
U006986,2026-01-01,none
U006987,2026-01-01,gym
U006988,2026-01-01,none
U006990,2026-01-01,mobile
U006991,2026-01-01,insurance
U006992,2026-01-01,none
U006995,2026-01-01,music
U006996,2026-01-01,insurance
U006999,2026-01-01,gym
U007001,2026-01-01,mobile
U007003,2026-01-01,none
U007004,2026-01-01,music
U007005,2026-01-01,software
U007008,2026-01-01,none
U007012,2026-01-01,software
U007016,2026-01-01,gym
U007018,2026-01-01,none
U007020,2026-01-01,cloud
U007021,2026-01-01,none
U007023,2026-01-01,none
U007025,2026-01-01,insurance
U007027,2026-01-01,none
U007028,2026-01-01,streaming
U007031,2026-01-01,software
U007032,2026-01-01,none
U007033,2026-01-01,insurance
U007035,2026-01-01,cloud
U007038,2026-01-01,streaming
U007039,2026-01-01,streaming
U007040,2026-01-01,streaming
U007042,2026-01-01,software
U007043,2026-01-01,streaming
U007046,2026-01-01,none
U007048,2026-01-01,software
U007049,2026-01-01,mobile
U007050,2026-01-01,insurance
U007051,2026-01-01,music
U007053,2026-01-01,none
U007055,2026-01-01,insurance
U007059,2026-01-01,none
U007065,2026-01-01,none
U007066,2026-01-01,none
U007067,2026-01-01,mobile
U007068,2026-01-01,gym
U007073,2026-01-01,insurance
U007074,2026-01-01,none
U007076,2026-01-01,software
U007079,2026-01-01,none
U007080,2026-01-01,mobile
U007081,2026-01-01,none
U007082,2026-01-01,cloud
U007083,2026-01-01,streaming
U007084,2026-01-01,streaming
U007086,2026-01-01,cloud
U007087,2026-01-01,software
U007088,2026-01-01,cloud
U007089,2026-01-01,none
U007092,2026-01-01,none
U007093,2026-01-01,gym
U007095,2026-01-01,none
U007096,2026-01-01,gym
U007098,2026-01-01,streaming
U007099,2026-01-01,software
U007101,2026-01-01,software
U007102,2026-01-01,insurance
U007103,2026-01-01,none
U007105,2026-01-01,insurance
U007106,2026-01-01,streaming
U007108,2026-01-01,none
U007109,2026-01-01,music
U007111,2026-01-01,software
U007115,2026-01-01,none
U007116,2026-01-01,none
U007124,2026-01-01,cloud
U007127,2026-01-01,none
U007131,2026-01-01,mobile
U007132,2026-01-01,gym
U007136,2026-01-01,none
U007138,2026-01-01,streaming
U007140,2026-01-01,mobile
U007141,2026-01-01,none
U007142,2026-01-01,none
U007144,2026-01-01,software
U007145,2026-01-01,streaming
U007148,2026-01-01,none
U007149,2026-01-01,gym
U007150,2026-01-01,software
U007152,2026-01-01,software
U007154,2026-01-01,none
U007155,2026-01-01,none
U007162,2026-01-01,none
U007164,2026-01-01,none
U007165,2026-01-01,streaming
U007169,2026-01-01,cloud
U007171,2026-01-01,mobile
U007172,2026-01-01,none
U007174,2026-01-01,software
U007179,2026-01-01,mobile
U007180,2026-01-01,gym
U007181,2026-01-01,none
U007186,2026-01-01,streaming
U007188,2026-01-01,software
U007189,2026-01-01,cloud
U007192,2026-01-01,cloud
U007193,2026-01-01,software
U007194,2026-01-01,insurance
U007196,2026-01-01,insurance
U007198,2026-01-01,insurance
U007201,2026-01-01,none
U007203,2026-01-01,none
U007205,2026-01-01,music
U007206,2026-01-01,none
U007207,2026-01-01,insurance
U007210,2026-01-01,streaming
U007211,2026-01-01,mobile
U007214,2026-01-01,streaming
U007215,2026-01-01,music
U007216,2026-01-01,cloud
U007217,2026-01-01,mobile
U007218,2026-01-01,none
U007220,2026-01-01,software
U007221,2026-01-01,gym
U007222,2026-01-01,none
U007223,2026-01-01,streaming
U007225,2026-01-01,mobile
U007226,2026-01-01,none
U007228,2026-01-01,gym
U007233,2026-01-01,none
U007235,2026-01-01,gym
U007238,2026-01-01,music
U007239,2026-01-01,software
U007240,2026-01-01,insurance
U007242,2026-01-01,cloud
U007244,2026-01-01,none
U007245,2026-01-01,none
U007246,2026-01-01,insurance
U007247,2026-01-01,music
U007248,2026-01-01,music
U007250,2026-01-01,none
U007254,2026-01-01,none
U007256,2026-01-01,none
U007257,2026-01-01,none
U007258,2026-01-01,gym
U007260,2026-01-01,none
U007261,2026-01-01,none
U007263,2026-01-01,music
U007265,2026-01-01,insurance
U007266,2026-01-01,music
U007268,2026-01-01,insurance
U007270,2026-01-01,mobile
U007271,2026-01-01,none
U007272,2026-01-01,gym
U007273,2026-01-01,none
U007274,2026-01-01,none
U007275,2026-01-01,none
U007276,2026-01-01,none
U007278,2026-01-01,mobile
U007280,2026-01-01,mobile
U007281,2026-01-01,mobile
U007283,2026-01-01,music
U007284,2026-01-01,music
U007289,2026-01-01,none
U007291,2026-01-01,mobile
U007293,2026-01-01,insurance
U007294,2026-01-01,music
U007295,2026-01-01,gym
U007297,2026-01-01,none
U007298,2026-01-01,gym
U007299,2026-01-01,none
U007300,2026-01-01,cloud
U007301,2026-01-01,none
U007303,2026-01-01,none
U007305,2026-01-01,insurance
U007306,2026-01-01,none
U007307,2026-01-01,gym
U007312,2026-01-01,software
U007313,2026-01-01,none
U007314,2026-01-01,insurance
U007315,2026-01-01,none
U007316,2026-01-01,music
U007319,2026-01-01,none
U007320,2026-01-01,insurance
U007321,2026-01-01,none
U007322,2026-01-01,none
U007324,2026-01-01,none
U007325,2026-01-01,cloud
U007327,2026-01-01,cloud
U007333,2026-01-01,none
U007335,2026-01-01,music
U007339,2026-01-01,insurance
U007343,2026-01-01,mobile
U007344,2026-01-01,streaming
U007345,2026-01-01,none
U007346,2026-01-01,insurance
U007348,2026-01-01,streaming
U007349,2026-01-01,none
U007350,2026-01-01,none
U007351,2026-01-01,insurance
U007352,2026-01-01,none
U007354,2026-01-01,none
U007355,2026-01-01,gym
U007356,2026-01-01,software
U007359,2026-01-01,gym
U007360,2026-01-01,music
U007361,2026-01-01,none
U007362,2026-01-01,streaming
U007365,2026-01-01,cloud
U007367,2026-01-01,none
U007368,2026-01-01,none
U007371,2026-01-01,none
U007372,2026-01-01,music
U007374,2026-01-01,insurance
U007375,2026-01-01,gym
U007376,2026-01-01,insurance
U007378,2026-01-01,none
U007379,2026-01-01,software
U007383,2026-01-01,insurance
U007384,2026-01-01,cloud
U007385,2026-01-01,none
U007386,2026-01-01,none
U007389,2026-01-01,cloud
U007392,2026-01-01,none
U007397,2026-01-01,none
U007400,2026-01-01,none
U007402,2026-01-01,none
U007403,2026-01-01,mobile
U007405,2026-01-01,software
U007406,2026-01-01,none
U007407,2026-01-01,insurance
U007408,2026-01-01,streaming
U007410,2026-01-01,none
U007412,2026-01-01,none
U007413,2026-01-01,mobile
U007414,2026-01-01,software
U007415,2026-01-01,insurance
U007417,2026-01-01,none
U007418,2026-01-01,streaming
U007419,2026-01-01,none
U007420,2026-01-01,none
U007422,2026-01-01,insurance
U007424,2026-01-01,gym
U007426,2026-01-01,mobile
U007427,2026-01-01,music
U007429,2026-01-01,none
U007430,2026-01-01,insurance
U007431,2026-01-01,insurance
U007433,2026-01-01,none
U007435,2026-01-01,none
U007438,2026-01-01,music
U007439,2026-01-01,insurance
U007441,2026-01-01,insurance
U007443,2026-01-01,streaming
U007445,2026-01-01,insurance
U007446,2026-01-01,cloud
U007447,2026-01-01,none
U007448,2026-01-01,none
U007450,2026-01-01,none
U007452,2026-01-01,none
U007453,2026-01-01,none
U007454,2026-01-01,none
U007455,2026-01-01,none
U007461,2026-01-01,cloud
U007462,2026-01-01,streaming
U007463,2026-01-01,insurance
U007465,2026-01-01,none
U007467,2026-01-01,streaming
U007469,2026-01-01,software
U007471,2026-01-01,music
U007472,2026-01-01,streaming
U007473,2026-01-01,none
U007474,2026-01-01,none
U007475,2026-01-01,streaming
U007476,2026-01-01,gym
U007481,2026-01-01,mobile
U007482,2026-01-01,streaming
U007483,2026-01-01,none
U007484,2026-01-01,insurance
U007486,2026-01-01,software
U007487,2026-01-01,software
U007488,2026-01-01,none
U007490,2026-01-01,streaming
U007493,2026-01-01,none
U007498,2026-01-01,none
U007499,2026-01-01,gym
U007500,2026-01-01,none
U007502,2026-01-01,none
U007503,2026-01-01,insurance
U007504,2026-01-01,none
U007506,2026-01-01,insurance
U007507,2026-01-01,music
U007508,2026-01-01,none
U007509,2026-01-01,gym
U007511,2026-01-01,none
U007515,2026-01-01,none
U007519,2026-01-01,none
U007521,2026-01-01,cloud
U007527,2026-01-01,music
U007529,2026-01-01,none
U007531,2026-01-01,insurance
U007533,2026-01-01,insurance
U007534,2026-01-01,none
U007535,2026-01-01,none
U007540,2026-01-01,software
U007542,2026-01-01,none
U007544,2026-01-01,music
U007548,2026-01-01,streaming
U007549,2026-01-01,none
U007555,2026-01-01,mobile
U007556,2026-01-01,none
U007557,2026-01-01,none
U007559,2026-01-01,cloud
U007562,2026-01-01,streaming
U007564,2026-01-01,none
U007565,2026-01-01,none
U007567,2026-01-01,cloud
U007570,2026-01-01,software
U007574,2026-01-01,streaming
U007575,2026-01-01,software
U007577,2026-01-01,software
U007578,2026-01-01,none
U007580,2026-01-01,mobile
U007581,2026-01-01,none
U007585,2026-01-01,none
U007586,2026-01-01,music
U007587,2026-01-01,insurance
U007588,2026-01-01,none
U007589,2026-01-01,insurance
U007592,2026-01-01,none
U007593,2026-01-01,none
U007596,2026-01-01,none
U007601,2026-01-01,gym
U007602,2026-01-01,none
U007603,2026-01-01,gym
U007605,2026-01-01,none
U007607,2026-01-01,streaming
U007609,2026-01-01,software
U007610,2026-01-01,none
U007611,2026-01-01,music
U007612,2026-01-01,cloud
U007613,2026-01-01,gym
U007614,2026-01-01,cloud
U007616,2026-01-01,streaming
U007617,2026-01-01,none
U007621,2026-01-01,cloud
U007622,2026-01-01,software
U007623,2026-01-01,streaming
U007624,2026-01-01,gym
U007625,2026-01-01,cloud
U007627,2026-01-01,none
U007628,2026-01-01,insurance
U007629,2026-01-01,music
U007631,2026-01-01,none
U007633,2026-01-01,mobile
U007635,2026-01-01,none
U007640,2026-01-01,none
U007642,2026-01-01,none
U007643,2026-01-01,streaming
U007644,2026-01-01,none
U007645,2026-01-01,none
U007646,2026-01-01,gym
U007648,2026-01-01,gym
U007651,2026-01-01,music
U007654,2026-01-01,insurance
U007657,2026-01-01,none
U007658,2026-01-01,none
U007659,2026-01-01,gym
U007661,2026-01-01,none
U007662,2026-01-01,gym
U007666,2026-01-01,music
U007667,2026-01-01,cloud
U007668,2026-01-01,none
U007669,2026-01-01,mobile
U007670,2026-01-01,cloud
U007671,2026-01-01,none
U007673,2026-01-01,mobile
U007674,2026-01-01,none
U007677,2026-01-01,cloud
U007679,2026-01-01,streaming
U007681,2026-01-01,none
U007686,2026-01-01,none
U007689,2026-01-01,none
U007690,2026-01-01,streaming
U007691,2026-01-01,none
U007692,2026-01-01,gym
U007694,2026-01-01,software
U007697,2026-01-01,gym
U007698,2026-01-01,mobile
U007700,2026-01-01,none
U007701,2026-01-01,cloud
U007703,2026-01-01,software
U007704,2026-01-01,cloud
U007705,2026-01-01,none
U007708,2026-01-01,none
U007709,2026-01-01,music
U007710,2026-01-01,none
U007713,2026-01-01,streaming
U007714,2026-01-01,music
U007716,2026-01-01,software
U007718,2026-01-01,none
U007720,2026-01-01,music
U007721,2026-01-01,insurance
U007723,2026-01-01,insurance
U007724,2026-01-01,gym
U007726,2026-01-01,none
U007727,2026-01-01,insurance
U007728,2026-01-01,none
U007729,2026-01-01,gym
U007730,2026-01-01,software
U007732,2026-01-01,music
U007738,2026-01-01,cloud
U007742,2026-01-01,gym
U007746,2026-01-01,insurance
U007749,2026-01-01,insurance
U007754,2026-01-01,mobile
U007755,2026-01-01,cloud
U007756,2026-01-01,mobile
U007759,2026-01-01,none
U007760,2026-01-01,none
U007762,2026-01-01,none
U007763,2026-01-01,insurance
U007766,2026-01-01,cloud
U007769,2026-01-01,none
U007772,2026-01-01,none
U007773,2026-01-01,none
U007774,2026-01-01,none
U007777,2026-01-01,none
U007781,2026-01-01,software
U007786,2026-01-01,none
U007792,2026-01-01,none
U007793,2026-01-01,software
U007796,2026-01-01,mobile
U007798,2026-01-01,none
U007799,2026-01-01,cloud
U007800,2026-01-01,none
U007802,2026-01-01,insurance
U007803,2026-01-01,none
U007804,2026-01-01,mobile
U007805,2026-01-01,music
U007806,2026-01-01,streaming
U007807,2026-01-01,none
U007809,2026-01-01,mobile
U007810,2026-01-01,software
U007811,2026-01-01,music
U007815,2026-01-01,mobile
U007823,2026-01-01,mobile
U007824,2026-01-01,streaming
U007827,2026-01-01,none
U007834,2026-01-01,software
U007835,2026-01-01,insurance
U007836,2026-01-01,insurance
U007837,2026-01-01,none
U007839,2026-01-01,none
U007845,2026-01-01,none
U007846,2026-01-01,music
U007847,2026-01-01,none
U007848,2026-01-01,mobile
U007850,2026-01-01,none
U007853,2026-01-01,none
U007854,2026-01-01,none
U007855,2026-01-01,insurance
U007856,2026-01-01,software
U007857,2026-01-01,none
U007858,2026-01-01,none
U007859,2026-01-01,music
U007860,2026-01-01,cloud
U007861,2026-01-01,cloud
U007862,2026-01-01,mobile
U007864,2026-01-01,software
U007866,2026-01-01,none
U007868,2026-01-01,software
U007869,2026-01-01,none
U007871,2026-01-01,none
U007873,2026-01-01,none
U007874,2026-01-01,insurance
U007876,2026-01-01,music
U007877,2026-01-01,insurance
U007878,2026-01-01,none
U007879,2026-01-01,gym
U007882,2026-01-01,streaming
U007883,2026-01-01,music
U007890,2026-01-01,none
U007892,2026-01-01,mobile
U007893,2026-01-01,none
U007895,2026-01-01,mobile
U007896,2026-01-01,none
U007897,2026-01-01,gym
U007898,2026-01-01,none
U007899,2026-01-01,insurance
U007901,2026-01-01,mobile
U007911,2026-01-01,software
U007912,2026-01-01,none
U007913,2026-01-01,none
U007918,2026-01-01,none
U007921,2026-01-01,none
U007922,2026-01-01,software
U007923,2026-01-01,cloud
U007925,2026-01-01,none
U007926,2026-01-01,none
U007927,2026-01-01,insurance
U007929,2026-01-01,streaming
U007932,2026-01-01,mobile
U007935,2026-01-01,software
U007943,2026-01-01,none
U007944,2026-01-01,cloud
U007947,2026-01-01,software
U007949,2026-01-01,none
U007951,2026-01-01,none
U007953,2026-01-01,software
U007955,2026-01-01,none
U007956,2026-01-01,none
U007961,2026-01-01,insurance
U007964,2026-01-01,insurance
U007967,2026-01-01,streaming
U007969,2026-01-01,none
U007973,2026-01-01,none
U007974,2026-01-01,none
U007975,2026-01-01,software
U007977,2026-01-01,none
U007981,2026-01-01,insurance
U007982,2026-01-01,streaming
U007984,2026-01-01,none
U007986,2026-01-01,music
U007987,2026-01-01,music
U007988,2026-01-01,cloud
U007989,2026-01-01,none
U007993,2026-01-01,none
U007996,2026-01-01,none
U007997,2026-01-01,none
U007998,2026-01-01,none
U008001,2026-01-01,software
U008003,2026-01-01,none
U008004,2026-01-01,none
U008006,2026-01-01,none
U008007,2026-01-01,cloud
U008008,2026-01-01,software
U008010,2026-01-01,none
U008011,2026-01-01,insurance
U008013,2026-01-01,cloud
U008014,2026-01-01,none
U008019,2026-01-01,none
U008021,2026-01-01,none
U008022,2026-01-01,none
U008023,2026-01-01,streaming
U008025,2026-01-01,gym
U008026,2026-01-01,software
U008027,2026-01-01,streaming
U008029,2026-01-01,gym
U008030,2026-01-01,gym
U008031,2026-01-01,streaming
U008035,2026-01-01,none
U008036,2026-01-01,music
U008038,2026-01-01,none
U008039,2026-01-01,mobile
U008040,2026-01-01,insurance
U008048,2026-01-01,software
U008049,2026-01-01,insurance
U008050,2026-01-01,none
U008052,2026-01-01,software
U008053,2026-01-01,software
U008054,2026-01-01,music
U008055,2026-01-01,mobile
U008056,2026-01-01,none
U008058,2026-01-01,insurance
U008059,2026-01-01,software
U008060,2026-01-01,none
U008068,2026-01-01,cloud
U008069,2026-01-01,none
U008070,2026-01-01,software
U008073,2026-01-01,cloud
U008074,2026-01-01,none
U008075,2026-01-01,cloud
U008076,2026-01-01,none
U008077,2026-01-01,none
U008078,2026-01-01,insurance
U008079,2026-01-01,none
U008081,2026-01-01,cloud
U008082,2026-01-01,software
U008083,2026-01-01,music
U008084,2026-01-01,gym
U008086,2026-01-01,music
U008088,2026-01-01,none
U008089,2026-01-01,mobile
U008090,2026-01-01,mobile
U008091,2026-01-01,none
U008092,2026-01-01,none
U008095,2026-01-01,mobile
U008097,2026-01-01,none
U008098,2026-01-01,none
U008099,2026-01-01,gym
U008100,2026-01-01,none
U008101,2026-01-01,software
U008102,2026-01-01,insurance
U008104,2026-01-01,streaming
U008105,2026-01-01,none
U008106,2026-01-01,gym
U008108,2026-01-01,none
U008109,2026-01-01,mobile
U008110,2026-01-01,insurance
U008112,2026-01-01,gym
U008113,2026-01-01,music
U008115,2026-01-01,cloud
U008117,2026-01-01,insurance
U008122,2026-01-01,none
U008123,2026-01-01,cloud
U008124,2026-01-01,music
U008125,2026-01-01,none
U008128,2026-01-01,insurance
U008130,2026-01-01,insurance
U008131,2026-01-01,software
U008132,2026-01-01,insurance
U008134,2026-01-01,none
U008136,2026-01-01,none
U008140,2026-01-01,mobile
U008141,2026-01-01,mobile
U008142,2026-01-01,insurance
U008143,2026-01-01,none
U008144,2026-01-01,streaming
U008146,2026-01-01,music
U008148,2026-01-01,none
U008150,2026-01-01,none
U008151,2026-01-01,insurance
U008153,2026-01-01,none
U008155,2026-01-01,none
U008156,2026-01-01,music
U008159,2026-01-01,none
U008161,2026-01-01,none
U008163,2026-01-01,software
U008165,2026-01-01,none
U008167,2026-01-01,none
U008168,2026-01-01,none
U008169,2026-01-01,none
U008170,2026-01-01,none
U008173,2026-01-01,gym
U008175,2026-01-01,software
U008177,2026-01-01,none
U008179,2026-01-01,software
U008182,2026-01-01,music
U008185,2026-01-01,cloud
U008187,2026-01-01,gym
U008188,2026-01-01,streaming
U008189,2026-01-01,gym
U008190,2026-01-01,cloud
U008192,2026-01-01,insurance
U008195,2026-01-01,music
U008197,2026-01-01,none
U008198,2026-01-01,gym
U008200,2026-01-01,cloud
U008201,2026-01-01,mobile
U008202,2026-01-01,software
U008206,2026-01-01,music
U008208,2026-01-01,none
U008209,2026-01-01,insurance
U008211,2026-01-01,gym
U008212,2026-01-01,mobile
U008218,2026-01-01,gym
U008220,2026-01-01,cloud
U008222,2026-01-01,none
U008224,2026-01-01,insurance
U008225,2026-01-01,none
U008229,2026-01-01,music
U008230,2026-01-01,music
U008231,2026-01-01,cloud
U008233,2026-01-01,none
U008237,2026-01-01,gym
U008241,2026-01-01,software
U008245,2026-01-01,music
U008246,2026-01-01,streaming
U008247,2026-01-01,software
U008248,2026-01-01,none
U008249,2026-01-01,gym
U008251,2026-01-01,mobile
U008252,2026-01-01,gym
U008253,2026-01-01,cloud
U008256,2026-01-01,insurance
U008257,2026-01-01,mobile
U008259,2026-01-01,none
U008260,2026-01-01,software
U008261,2026-01-01,cloud
U008264,2026-01-01,none
U008266,2026-01-01,none
U008268,2026-01-01,cloud
U008269,2026-01-01,none
U008273,2026-01-01,insurance
U008274,2026-01-01,mobile
U008278,2026-01-01,insurance
U008280,2026-01-01,gym
U008282,2026-01-01,streaming
U008284,2026-01-01,none
U008285,2026-01-01,streaming
U008290,2026-01-01,gym
U008294,2026-01-01,none
U008295,2026-01-01,music
U008296,2026-01-01,none
U008297,2026-01-01,none
U008298,2026-01-01,gym
U008302,2026-01-01,gym
U008303,2026-01-01,streaming
U008307,2026-01-01,music
U008308,2026-01-01,none
U008310,2026-01-01,none
U008311,2026-01-01,none
U008313,2026-01-01,software
U008316,2026-01-01,mobile
U008317,2026-01-01,music
U008320,2026-01-01,none
U008323,2026-01-01,streaming
U008324,2026-01-01,none
U008326,2026-01-01,mobile
U008327,2026-01-01,none
U008328,2026-01-01,none
U008332,2026-01-01,streaming
U008336,2026-01-01,insurance
U008340,2026-01-01,none
U008343,2026-01-01,software
U008346,2026-01-01,software
U008347,2026-01-01,insurance
U008348,2026-01-01,gym
U008349,2026-01-01,insurance
U008350,2026-01-01,mobile
U008353,2026-01-01,none
U008354,2026-01-01,gym
U008359,2026-01-01,mobile
U008360,2026-01-01,none
U008361,2026-01-01,none
U008363,2026-01-01,cloud
U008364,2026-01-01,none
U008366,2026-01-01,none
U008368,2026-01-01,none
U008369,2026-01-01,insurance
U008370,2026-01-01,none
U008373,2026-01-01,none
U008374,2026-01-01,streaming
U008375,2026-01-01,none
U008376,2026-01-01,cloud
U008377,2026-01-01,none
U008379,2026-01-01,cloud
U008381,2026-01-01,none
U008383,2026-01-01,insurance
U008384,2026-01-01,none
U008385,2026-01-01,software
U008386,2026-01-01,gym
U008389,2026-01-01,software
U008391,2026-01-01,none
U008392,2026-01-01,streaming
U008395,2026-01-01,music
U008396,2026-01-01,mobile
U008398,2026-01-01,insurance
U008400,2026-01-01,mobile
U008401,2026-01-01,none
U008402,2026-01-01,none
U008403,2026-01-01,streaming
U008405,2026-01-01,none
U008407,2026-01-01,music
U008409,2026-01-01,gym
U008411,2026-01-01,music
U008413,2026-01-01,cloud
U008414,2026-01-01,music
U008415,2026-01-01,none
U008417,2026-01-01,insurance
U008419,2026-01-01,insurance
U008422,2026-01-01,streaming
U008426,2026-01-01,none
U008427,2026-01-01,streaming
U008429,2026-01-01,gym
U008430,2026-01-01,none
U008431,2026-01-01,mobile
U008434,2026-01-01,gym
U008437,2026-01-01,none
U008438,2026-01-01,gym
U008439,2026-01-01,insurance
U008441,2026-01-01,none
U008442,2026-01-01,gym
U008445,2026-01-01,streaming
